reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,200201 (USD Thousand),200202 (USD Thousand),200203 (USD Thousand),200204 (USD Thousand),200301 (USD Thousand),200302 (USD Thousand),200303 (USD Thousand),200304 (USD Thousand),200401 (USD Thousand),200402 (USD Thousand),200403 (USD Thousand),200404 (USD Thousand),200501 (USD Thousand),200502 (USD Thousand),200503 (USD Thousand),200504 (USD Thousand),200601 (USD Thousand),200602 (USD Thousand),200603 (USD Thousand),200604 (USD Thousand),200701 (USD Thousand),200702 (USD Thousand),200703 (USD Thousand),200704 (USD Thousand),200801 (USD Thousand),200802 (USD Thousand),200803 (USD Thousand),200804 (USD Thousand),200901 (USD Thousand),200902 (USD Thousand),200903 (USD Thousand),200904 (USD Thousand),201001 (USD Thousand),201002 (USD Thousand),201003 (USD Thousand),201004 (USD Thousand),201101 (USD Thousand),201102 (USD Thousand),201103 (USD Thousand),201104 (USD Thousand),201201 (USD Thousand),201202 (USD Thousand),201203 (USD Thousand),201204 (USD Thousand),201301 (USD Thousand),201302 (USD Thousand),201303 (USD Thousand),201304 (USD Thousand),201401 (USD Thousand),201402 (USD Thousand),201403 (USD Thousand),201404 (USD Thousand),201501 (USD Thousand),201502 (USD Thousand),201503 (USD Thousand),201504 (USD Thousand),201601 (USD Thousand),201602 (USD Thousand),201603 (USD Thousand),201604 (USD Thousand),201701 (USD Thousand),201702 (USD Thousand),201703 (USD Thousand),201704 (USD Thousand),201801 (USD Thousand),201802 (USD Thousand),201803 (USD Thousand),201804 (USD Thousand),201901 (USD Thousand),201902 (USD Thousand),201903 (USD Thousand),201904 (USD Thousand),202001 (USD Thousand),202002 (USD Thousand),202003 (USD Thousand),202004 (USD Thousand),202101 (USD Thousand),202102 (USD Thousand),202103 (USD Thousand),202104 (USD Thousand),202201 (USD Thousand),202202 (USD Thousand),202203 (USD Thousand),202204 (USD Thousand),202301 (USD Thousand),202302 (USD Thousand),202303 (USD Thousand),202304 (USD Thousand),202401 (USD Thousand),202402 (USD Thousand),202403 (USD Thousand),202404 (USD Thousand),202501 (USD Thousand),202502 (USD Thousand),202503 (USD Thousand),202504 (USD Thousand),202601 (USD Thousand),202602 (USD Thousand)
439956,timor leste import,626,Timor-Leste,4906,"Planos y dibujos originales hechos a mano, de arquitectura, ingeniería, industriales, comerciales, topográficos o simil.; textos manuscritos; reproducciones fotográficas sobre papel sensibilizado y copias con papel carbón ""carbónico"", de los planos, dibujos o textos antes mencionados",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,4907,"Sellos ""estampillas"" de correos, timbres fiscales y análogos, sin obliterar, que tengan o estén destinados a tener curso legal en el país en el que su valor facial sea reconocido; papel timbrado; billetes de banco; cheques; títulos de acciones u obligaciones y títulos similares",,,,,,,,,,,,,,9,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,181,,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,14,,6
439956,timor leste import,626,Timor-Leste,5004,Hilados de seda (exc. hilados de desperdicios de seda e hilados acondicionados para la venta al por menor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5005,Hilados de desperdicios de seda (exc. acondicionados para la venta al por menor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5006,"Hilados de seda o desperdicios de seda, acondicionados para la venta al por menor; ""pelo de Mesina"" [""crin de Florencia""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,1,4,4,1,4,8,,1,1,,1,,,1,,1,4
439956,timor leste import,626,Timor-Leste,5007,Tejidos de seda o desperdicios de seda,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,2,1,1,1,2,5,,,,,,2,,,,,4,,,,,,,,2,,,,,1,1,,,1,,1,1,,,,,,,3,,,1,1,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5101,Lana sin cardar ni peinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5106,Hilados de lana cardada (exc. acondicionados para la venta al por menor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5107,Hilados de lana peinada (exc. acondicionados para la venta al por menor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5108,Hilados de pelo fino cardado o peinado (exc. de lana y acondicionados para la venta al por menor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5109,"Hilados de lana o pelo fino, acondicionados para la venta al por menor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,5,2,1,2,2,1,,3,
439956,timor leste import,626,Timor-Leste,5110,"Hilados de pelo ordinario o de crin, incl. los hilados de crin entorchados, incl. acondicionados para la venta al por menor (exc. crin no anudada)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,1,4,3,4,3,3,4,4,5,4,5,5,5,3,,10,4,1,3,2,2,3,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5202,"Desperdicios de algodón, incl. los desperdicios de hilados y las hilachas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5206,"Hilados de algodón, con un alto contenido de algodón, pero < 85% en peso (exc. acondicionados para la venta al por menor, así como el hilo de coser)",,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5211,"Tejidos de algodón, con un alto contenido de algodón, pero < 85% en peso, mezclado exclusiva o principalmente con fibras sintéticas o artificiales y de peso > 200 g/m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5305,"Coco, abacá ""cáñamo de Manila Musa textilis Nee"" carnero y otros vegetales de fibras textiles, n.c.o.p., en bruto o procesado, pero sin hilar, estopas y desperdicios de estas fibras, incl. los desperdicios de hilados y las hilachas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5306,Hilados de lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5307,Hilados de yute o demás fibras textiles del líber de la partida 5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5309,Tejidos de lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
439956,timor leste import,626,Timor-Leste,5310,Tejidos de yute o demás fibras textiles del líber de la partida 5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
439956,timor leste import,626,Timor-Leste,5406,"Hilados de filamentos manuales, acondicionados para la venta al por menor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,4,2,2,2,3,2,2
439956,timor leste import,626,Timor-Leste,5408,"Tejidos de hilados de filamentos artificiales, incl. los monofilamentos de título >= 67 decitex, y cuya mayor dimensión de la sección transversal sea <= 1 mm",,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,2,3,1,4,,1,1,4,3,5,2,5,5,5,3,5,6,4,2,4,4,3,6,8,8,6,1,4,5,2,1,3,3,5,,,,,,,,,,1,,,,,,,
439956,timor leste import,626,Timor-Leste,5501,"Cables de filamentos sintéticos, de conformidad con la nota 1 del capítulo 55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5503,"Fibras sintéticas discontinuas, sin cardar, peinar ni transformar de otra forma para la hilatura",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,1,2,,,25,,,,
439956,timor leste import,626,Timor-Leste,5504,"Fibras artificiales discontinuas, sin cardar, peinar ni transformar de otra forma para la hilatura",,,,,,,,,,,,,,,,,,189,147,75,124,217,,285,313,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
439956,timor leste import,626,Timor-Leste,5506,"Fibras sintéticas discontinuas, cardadas, peinadas o transformadas de otro modo para la hilatura",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,20,10,,31,,14,
439956,timor leste import,626,Timor-Leste,5509,"Hilados de fibras sintéticas discontinuas (exc. acondicionados para la venta al por menor, así como los hilos de coser)",,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,7,1,,,,,,,,3,2,2,4,6,4,10
439956,timor leste import,626,Timor-Leste,5510,"Hilados de fibras artificiales discontinuas (exc. acondicionados para la venta al por menor, así como los hilos de coser)",,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5511,"Hilados de fibras sintéticas o artificiales discontinuas, acondicionados para la venta al por menor (exc. hilos de coser)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,2,0,,,,,,,,,1,1,,,,3,2,1,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5513,"Tejidos de fibras sintéticas discontinuas, con un alto contenido de fibras sintéticas discontinuas, pero < 85% en peso, mezcladas exclusiva o principalmente con algodón, de peso <= 170 g/m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5514,"Tejidos de fibras sintéticas discontinuas, con un alto contenido de fibras sintéticas discontinuas, pero < 85% en peso, mezcladas exclusiva o principalmente con algodón, de peso > 170 g/m²",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,1,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5515,"Tejidos de fibras sintéticas discontinuas, con un alto contenido de fibras sintéticas discontinuas, pero < 85% en peso, distintas de las mezcladas exclusiva o principalmente con algodón",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,,,,,,,,,,,,,,,,,,,72,,,,1,,,,,,,,,,,,,,,,,2,
439956,timor leste import,626,Timor-Leste,5516,Tejidos de fibras artificiales discontinuas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,14,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5604,"Hilos y cuerdas de caucho, revestidos de textiles; hilados de textiles, tiras y formas simil. de las partidas 5404 ó 5405, impregnadas, recubiertas, revestidas o enfundadas con caucho o plástico (exc. imitaciones de ""catgut"", provistas de anzuelos o acondicionadas de otro modo para servir de sedal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,7,1,1,,,,,5,4,4,15,8,5,3,5,7,6,2,6,15,14,18,11,9,8,6,3,20,10,1,8,19,20,11,4,24,38,2,2,5,2,,8,3,,10,2,9,12,1,33,24,3,8,8
439956,timor leste import,626,Timor-Leste,5802,"Tejidos con bucles del tipo toalla y superficies textiles con mechón insertado (exc. cintas de la partida 5806, así como alfombras y demás revestimientos para el suelo)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,20,1,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5803,Tejidos de gasa de vuelta (exc. cintas de la partida 5806),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,,,1,,,,1,,13,1,2,5,2,1,2
439956,timor leste import,626,Timor-Leste,5805,"Gobelinos, Flandes, ""Aubusson"", ""Beauvois"" y demás tapicería tejida a mano, así como tapicería de ""petit point"", de punto de cruz y demás tapicería de aguja, incl. confeccionadas (exc. alfombras llam. ""Kelim"" o ""Kilim"", ""Schumaks"" o ""Soumak"", ""Karamanie"" y alfombras simil. y tapicerías de > 100 años)",,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5809,"Tejidos de hilos de metal y tejidos de hilados metálicos o de hilados textiles metalizados de la partida 5605, de los tipos utilizados para prendas de vestir, tapicería o usos simil., n.c.o.p.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5810,"Bordados sobre materia textil, en pieza, tiras o motivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,3,1,1,1,,,1,,,1,,1,,,,,,,1,1,1,1,2,3,6,1,,1,1,1,1,2,,1,1,4,2
439956,timor leste import,626,Timor-Leste,5811,"Productos textiles acolchados en pieza, constituidos por una o varias capas de materia textil combinadas con una materia de relleno y mantenidas mediante puntadas u otra forma de sujeción (exc. bordados de la partida 5810, así como ropa de cama y artículos de moblaje)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,1,,,,,,,,
439956,timor leste import,626,Timor-Leste,5901,"Telas recubiertas de cola o materias amiláceas, de los tipos utilizados para la encuadernación, cartonaje, estuchería o usos simil.; transparentes textiles para calcar o dibujar; lienzos preparados para pintar; bucarán y telas rígidas simil. de los tipos utilizados en sombrerería (exc. tejidos recubiertos con plástico)",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,1,4,10,4,7,3,2,7,,2,8,1,0,,0,1,0,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,,,,1,,,1,1,,,,
439956,timor leste import,626,Timor-Leste,5902,"Napas tramadas para neumáticos fabricadas con hilados de alta tenacidad de nailon o demás poliamidas, de poliésteres o de rayón viscosa, incl. adherizadas o impregnadas de caucho o plástico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5904,"Linóleo, incl. cortado; revestimientos para el suelo formados por un recubrimiento o revestimiento aplicado sobre un soporte textil, incl. cortados",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5905,Revestimientos de materia textil para paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,2,1,1,,,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,5907,"Telas impregnadas, recubiertas o revestidas, así como lienzos pintados para decoraciones de teatro, fondos de estudio o usos simil., n.c.o.p.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,18,,,,,,,,1,,,1,,1,,3,,5,2,,,,6,,,,,,1,1,,,,3,,,,,,,,,,,,,,1,,4,,11,,,
439956,timor leste import,626,Timor-Leste,5908,"Mechas de materia textil tejida, trenzada o de punto (exc. croché o ganchillo), para lámparas, hornillos, mecheros, velas o simil.; manguitos de incandescencia y tejidos de punto (exc. croché o ganchillo) tubulares utilizados para su fabricación, incl. impregnados (exc. mechas revestidas de cera, del tipo de los cerillos en rollo, mechas y cordones detonantes, mechas en forma de hilados textiles y mechas de fibra de vidrio)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,1,3,1,1,,1,1,1,2,1,8,11,8,,2,4,,3,2,2,1,2,11,2,4,2,4,1,,2,2,,1,3,,4,,5,,1,2,2,,2,1,1,2,2,1,,1,1,,,,,1,1,1,2,,4,2
439956,timor leste import,626,Timor-Leste,5910,"Correas transportadoras o de transmisión, de materia textil, incl. impregnadas, recubiertas, revestidas o estratificadas con plástico o reforzadas con metal u otra materia (exc. de espesor < 3 mm, de longitud indeterminada o cortadas solo en determinadas longitudes, así como las impregnadas, recubiertas, revestidas o estratificadas con caucho y las fabricadas con hilados o cuerdas textiles impregnados o recubiertos con caucho)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,2,,,,,3,,,,,,,,,,,,,,,,1,2,,,3,,3,,,,1,,,,,
439956,timor leste import,626,Timor-Leste,6001,"Terciopelo, felpa, incl. los tejidos de punto ""de pelo largo"", y tejidos con bucles, de punto",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,0,6,6,,,,,,,,,,,,,,,,,,2,,,,4,,,,14,18,,8,,,,7,29,,,,,,,,3,22,11,,,6,5,,,
439956,timor leste import,626,Timor-Leste,6002,"Tejidos de punto, de anchura <= 30 cm, con un contenido de hilados de elastómeros o de hilos de caucho >= 5% en peso (exc. terciopelo, felpa, incl. los tejidos ""de pelo largo"", y tejidos con bucles, de punto; etiquetas, escudos y artículos similares, así como tejidos de punto impregnados, recubiertos, revestidos o estratificados)",,,,,,,,,,,,,,,,,,,11,,4,,,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,6003,"Tejidos de punto, de anchura <= 30 cm (exc. con un contenido de hilados de elastómeros o de hilos de caucho >= 5% en peso; terciopelo, felpa, incl. los tejidos ""de pelo largo"", y tejidos con bucles, de punto; etiquetas, escudos y artículos similares, así como tejidos de punto impregnados, recubiertos, revestidos o estratificados)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,6004,"Tejidos de punto de anchura > 30 cm, con un contenido de hilados de elastómeros o de hilos de caucho >= 5% en peso (exc. terciopelo, felpa, incl. los tejidos ""de pelo largo"", y tejidos con bucles, de punto; etiquetas, escudos y artículos similares, así como tejidos de punto impregnados, recubiertos, revestidos o estratificados)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1
439956,timor leste import,626,Timor-Leste,6005,"Tejidos de punto por urdimbre, incl. los obtenidos en telares de pasamanería, de anchura > 30 cm (exc. con un contenido de hilados de elastómeros o hilos de caucho >= 5% en peso; terciopelo, felpa, incl. los tejidos ""de pelo largo"", y tejidos con bucles, de punto; etiquetas, escudos y artículos similares, así como tejidos de punto impregnados, recubiertos, revestidos o estratificados)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,6112,"Conjuntos de abrigo para entrenamiento o deporte ""chandales"", monos ""overoles"" y conjuntos de esquí y bañadores, de punto",,,,,,,,,,,,,,,,,,,,,,9,,,,,1,,,,4,,,1,,,,,,,,0,0,,0,1,1,,,1,2,,2,,2,3,1,1,,1,,,,,1,2,1,,,,2,20,1,1,,1,7,,4,6,,2,1,2,26,12,,,11,5,25,,7,5,,,,
439956,timor leste import,626,Timor-Leste,6213,"Pañuelos de bolsillo, cuyos lados sean de longitud <= 60 cm (exc. de punto)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,,1,,,,1,,,,6,3,,,,,,,,,,,,,1,,1,1,5,1,2,,,,,,1,1,,,,1,1,1,1,,1,,,1,,,1,,,,2,,3,2,1,3,,,1,2
439956,timor leste import,626,Timor-Leste,6214,"Chales, pañuelos de cuello, pasamontañas, bufandas, mantillas, velos y artículos simil. (exc. de punto)",,,,,,,,,,,,0,,,,,,,4,1,,12,,6,,,,,,0,,,,,3,10,,,,,6,12,9,9,0,,,,3,,2,6,9,,,2,,,,,,,,,,1,,,,1,2,,,,,,,,,,1,,,,,,,,,,,,,3,,6,,
439956,timor leste import,626,Timor-Leste,6215,"Corbatas y lazos simil., de materia textil (exc. de punto)",,,,,,,,,,,,,,,,,,,,,,6,,5,,,,,,,,,,,,,,,1,1,0,,,,0,,,,15,1,,,,,,,,,2,,,,,,1,,,,,1,,,,,,,,,,,1,1,1,1,,,,,1,,1,,1,,,,3,
439956,timor leste import,626,Timor-Leste,6216,"Guantes, mitones y manoplas, de todo tipo de materia textil (exc. de punto, así como guantes, mitones y manoplas para bebés)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,,4,2,,3,3,1,,1,,1,0,0,0,0,1,,,,6,2,,,2,,1,1,1,2,,30,27,2,,,3,,1,1,,1,,,,,,1,1,1,1,,,1,,,,,,4,,6,13,6,29,4,11,
439956,timor leste import,626,Timor-Leste,6308,"Juegos constituidos por piezas de tejido e hilados, incl. con accesorios, para la confección de alfombras, tapicería, manteles o servilletas bordados o de artículos simil., en envases para la venta al por menor (exc. juegos para la confección de prendas de vestir)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,4,2,,,,6,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,
439956,timor leste import,626,Timor-Leste,6310,"Trapos de todo tipo de materia textil, así como cordeles, cuerdas y cordajes, de materia textil, en desperdicios o en artículos inservibles",,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,14,1,8,5,8,1,0,1,2,1,1,4,1,,1,,,4,13,,,2,,1,,1,,,,,,,,,,,,,,1,,,2,1,2,,,,4,,,,,2,,,1,1,6,,
439956,timor leste import,626,Timor-Leste,6501,"Cascos sin forma ni acabado, platos ""discos"" y cilindros aunque estén cortados en el sentido de la altura, de fieltro, para sombreros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,8,2,,,,,,,1,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
439956,timor leste import,626,Timor-Leste,6502,"Cascos para sombreros, trenzados o fabricados por unión de tiras de cualquier materia, sin formar, acabar ni guarnecer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,6503,"Sombreros y demás tocados de fieltro fabricados con cascos o platos de la partida 6501, incl. guarnecidos (exc. los fabricados por unión de tiras o piezas de fieltro o los que tengan características de juguetes o de artículos de carnaval)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439956,timor leste import,626,Timor-Leste,6507,"Desudadores, forros, fundas, armaduras, viseras y barboquejos ""barbijos"", para sombreros y demás tocados (exc. las tiras para la cabeza de los tipos utilizados por los deportistas para absorber la transpiración ""sudaderas"", de punto)",,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,60,,,,0,,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,16,,,,,1,,,,,,
439956,timor leste import,626,Timor-Leste,6602,"Bastones, bastones asiento, látigos, fustas y artículos simil. (exc. bastones medida, muletas, bastones con características de armas y bastones de deporte)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,1,1,,,2,,,,,,,,,2,,1,,,,,,,,,,,,,,8,,,1,,1,1,,,1,,
